ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands
2871,simple,,,original tiger eye in brisbane,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2872,simple,,,original tiger eye in perth,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2873,simple,,,original tiger eye in australia,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2874,simple,,,original tiger eye in sydney,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2875,simple,,,original tiger eye in sheffield,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2876,simple,,,original tiger eye in melbourne,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2877,simple,,,original tiger eye in liverpol,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2878,simple,,,original tiger eye in calgary,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2879,simple,,,original tiger eye in london,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2880,simple,,,original tiger eye in victoria,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2881,simple,,,original tiger eye in edmonton,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2882,simple,,,original tiger eye in saskatoon,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2883,simple,,,original tiger eye in us,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2884,simple,,,original tiger eye in new york,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2885,simple,,,original tiger eye in chicago,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2886,simple,,,original tiger eye in brooklyn,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2887,simple,,,original tiger eye in houston,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2888,simple,,,tiger eye stone,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2889,simple,,,who can wear tiger eye stone,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2890,simple,,,brown tiger eye stone,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2891,simple,,,tiger eye stone birthstone,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2892,simple,,,tiger eye stone price in pakistan,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2893,simple,,,tiger eye stone benefits in islam,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2894,simple,,,tiger eye stone for leo,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2895,simple,,,tiger eye stone for aquarius,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2896,simple,,,tiger eye stone for libra,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2897,simple,,,tiger eye stone scorpio,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2898,simple,,,tiger eye stone origin,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2899,simple,,,tiger eye stone meaning,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2900,simple,,,tiger eye stone gemini,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2901,simple,,,tiger eye stone for taurus,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2902,simple,,,tiger eye stone effects,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2903,simple,,,tiger eye stone beads,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2904,simple,,,real tiger eye stone,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2905,simple,,,raw tiger eye stone,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2906,simple,,,yellow tiger eye stone,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2907,simple,,,tiger eye stone benefits,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2908,simple,,,tiger eye stone price,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2909,simple,,,tiger eye stone price in india,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2910,simple,,,tiger eye stone qualities,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2911,simple,,,tiger eye stone ring price,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2912,simple,,,tiger eye stone value,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2913,simple,,,tiger eye stone zodiac sign,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2914,simple,,,tiger eye stone dark,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2915,simple,,,tiger eye stone horscope,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2916,simple,,,tiger eye stone effects in urdu,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2917,simple,,,original tiger eye in pakistan,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Tiger,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/tiger-250x250-1.jpg,,,,,,,,,0,
2918,simple,,,original aqua marine in chicago,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2919,simple,,,original aqua marine in brooklyn,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2920,simple,,,original aqua marine in saskatoon,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2921,simple,,,original aqua marine in us,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2922,simple,,,original aqua marine in new york,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2923,simple,,,original aqua marine in los angeles,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2924,simple,,,original aqua marine in calgary,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2925,simple,,,original aqua marine in victoria,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2926,simple,,,original aqua marine in montreal,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2927,simple,,,original aqua marine in edmonton,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2928,simple,,,original aqua marine in uk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2929,simple,,,original aqua marine in glasgow,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2930,simple,,,aqua marine in manchester,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2931,simple,,,original aqua marine in liverpol,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2932,simple,,,original aqua marine in birmingham,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2933,simple,,,original aqua marine in perth,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2934,simple,,,original aqua marine in brisbane,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2935,simple,,,original aqua marine in melbourne,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2936,simple,,,original aqua marine in sydney,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2937,simple,,,original aqua marine in damam,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2938,simple,,,original aqua marine in mecca,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2939,simple,,,original aqua marine in jeddah,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2940,simple,,,original aqua marine in riyadh,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2941,simple,,,original aqua marine in madina,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2942,simple,,,original aqua marine in uae,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2943,simple,,,original aqua marine in karachi,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2944,simple,,,original aqua marine in karachi,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Aqua Marine,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/aqua-250x250-1.jpg,,,,,,,,,0,
2945,simple,,,yellow agate meaning,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Yellow)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/yellow-aqeeq.jpeg,,,,,,,,,0,
2946,simple,,,yellow agate healing properties,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Yellow)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/yellow-aqeeq.jpeg,,,,,,,,,0,
2947,simple,,,yellow agate benefits,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Yellow)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/yellow-aqeeq.jpeg,,,,,,,,,0,
2948,simple,,,yellow agate metaphysical properties,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Yellow)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/yellow-aqeeq.jpeg,,,,,,,,,0,
2949,simple,,,black agate stone,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Onyx-300x300-Photoroom.png,,,,,,,,,0,
2950,simple,,,black agate,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Onyx-300x300-Photoroom.png,,,,,,,,,0,
2951,simple,,,black agate stone benefits,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Onyx-300x300-Photoroom.png,,,,,,,,,0,
2952,simple,,,black agate price,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Onyx-300x300-Photoroom.png,,,,,,,,,0,
2953,simple,,,black agate gemstone benefits,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Onyx-300x300-Photoroom.png,,,,,,,,,0,
2954,simple,,,black agate benefits,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Onyx-300x300-Photoroom.png,,,,,,,,,0,
2955,simple,,,black agate metaphysical properties,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Onyx-300x300-Photoroom.png,,,,,,,,,0,
2956,simple,,,black agate protection,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Onyx-300x300-Photoroom.png,,,,,,,,,0,
2957,simple,,,black agate value,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/Onyx-300x300-Photoroom.png,,,,,,,,,0,
2958,simple,,,yellow agate price,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Yellow)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/yellow-aqeeq.jpeg,,,,,,,,,0,
2959,simple,,,yellow agate price,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Yellow)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/yellow-aqeeq.jpeg,,,,,,,,,0,
2960,simple,,,red coral benefits for aries,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral - Marjan (Red)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/marjan-stone-red-coral-stone-red-monga-1200x1200-1.jpg,,,,,,,,,0,
2961,simple,,,red coral benefits,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral - Marjan (Red)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/marjan-stone-red-coral-stone-red-monga-1200x1200-1.jpg,,,,,,,,,0,
2962,simple,,,red coral gemstone benefits,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral - Marjan (Red)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/marjan-stone-red-coral-stone-red-monga-1200x1200-1.jpg,,,,,,,,,0,
2963,simple,,,red coral value,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral - Marjan (Red)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/marjan-stone-red-coral-stone-red-monga-1200x1200-1.jpg,,,,,,,,,0,
2964,simple,,,red coral benefits for scorpio,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral - Marjan (Red)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/marjan-stone-red-coral-stone-red-monga-1200x1200-1.jpg,,,,,,,,,0,
2965,simple,,,red coral gemstone,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral - Marjan (Red)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/marjan-stone-red-coral-stone-red-monga-1200x1200-1.jpg,,,,,,,,,0,
2966,simple,,,red coral for marriage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral - Marjan (Red)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/marjan-stone-red-coral-stone-red-monga-1200x1200-1.jpg,,,,,,,,,0,
2967,simple,,,characteristics of red coral,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral - Marjan (Red)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/marjan-stone-red-coral-stone-red-monga-1200x1200-1.jpg,,,,,,,,,0,
2968,simple,,,red coral ring buy online,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral - Marjan (Red)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/marjan-stone-red-coral-stone-red-monga-1200x1200-1.jpg,,,,,,,,,0,
2969,simple,,,red coral stone benefits,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Coral - Marjan, Coral - Marjan > Coral - Marjan (Red)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/marjan-stone-red-coral-stone-red-monga-1200x1200-1.jpg,,,,,,,,,0,
2970,simple,,,original feroza stone,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Turquoise,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/nzsa.webp,,,,,,,,,0,
2971,simple,,,turquoise feroza,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Turquoise,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/nzsa.webp,,,,,,,,,0,
2972,simple,,,feroza original stone,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Turquoise,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/nzsa.webp,,,,,,,,,0,
2973,simple,,,italian feroza stone,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Turquoise,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/nzsa.webp,,,,,,,,,0,
2974,simple,,,feroza stone for sale,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Turquoise,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/nzsa.webp,,,,,,,,,0,
2975,simple,,,feroza stone effects,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Turquoise,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/nzsa.webp,,,,,,,,,0,
2976,simple,,,feroza stone for gemini,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Turquoise,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/nzsa.webp,,,,,,,,,0,
2977,simple,,,feroza stone for leo,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Turquoise,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/nzsa.webp,,,,,,,,,0,
2978,simple,,,feroza stone for libra,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Turquoise,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/nzsa.webp,,,,,,,,,0,
2979,simple,,,natural feroza stone,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Turquoise,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/nzsa.webp,,,,,,,,,0,
2980,simple,,,best quality feroza stone,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Turquoise,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/nzsa.webp,,,,,,,,,0,
2981,simple,,,feroza hussaini stone,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Turquoise,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/nzsa.webp,,,,,,,,,0,
2982,simple,,,feroza stone benefits in english,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Turquoise,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/nzsa.webp,,,,,,,,,0,
2983,simple,,,hussaini feroza stone price in iran,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Turquoise,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/nzsa.webp,,,,,,,,,0,
2984,simple,,,feroza stone price in pakistan olx,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,Turquoise,,,https://omegasols.com/aadam/wp-content/uploads/2025/04/nzsa.webp,,,,,,,,,0,
